CustomerID,StoreNumber,CustomerSegment,Responder,FirstName,LastName,Address,City,State,Zip,Lat,Lon,StoreId,Direction,DriveTime,DriveDistanceMiles,RowCount
2992,104," Home Office",No,HELEN,FORRESTER,4631 S PAGOSA CIR,AURORA,CO,80015,39.6324681517735,-104.788438059147,104,N,4.46,0.96,
2999,104," Consumer",No,CINDY,ROGERS,3402 S EAGLE ST,AURORA,CO,80014,39.6548244827586,-104.816531883278,104,SE,8.1,2.63,
3006,104," Corporate",No,TIMBERLY,KLINESTIVER,18353 E CRESTLINE CIR,AURORA,CO,80015,39.6178829454804,-104.77566570596,104,NW,8.15,2.29,
3026,104," Consumer",No,REBECCA,NIEMEYER,17947 E FLORIDA DR,AURORA,CO,80017,39.6885275065647,-104.779163050736,104,S,12.89,4.41,
3038,104," Corporate",Yes,SANDRA,MAUPIN,16793 E KENYON DR,AURORA,CO,80013,39.6499371325916,-104.793585385291,104,S,3.89,1.2,
3041,104," Corporate",No,SUE,HERHALT,15689 E DORADO AVE,AURORA,CO,80015,39.6127308330926,-104.806770988586,104,NE,10.12,2.5,
3042,104," Small Business",No,MARIE,CHUTE,8349 HARVEST LN,LITTLETON,CO,80126,39.5659645542938,-104.951927914523,104,NE,25.82,19.14,
3056,104," Corporate",No,MARJORIE,WHITE,18203 E LEHIGH PL,AURORA,CO,80013,39.647773270933,-104.776348242782,104,SW,5.77,1.52,
3072,104," Corporate",No,REBECCA,WINTERROTH,3724 S WALDEN WAY,AURORA,CO,80013,39.6471893487233,-104.774663181611,104,SW,6.42,1.67,
3095,104," Consumer",No,NATA,HARRIS,4629 S KALISPELL WAY,AURORA,CO,80015,39.6322356720415,-104.80183717555,104,NE,5.23,1.07,
3100,104," Consumer",No,SUSAN,BOBKA,19106 E STANFORD DR,AURORA,CO,80015,39.6347927074565,-104.765500365905,104,W,5.28,1.92,
3102,104," Consumer",No,LOLA,LEGE,18627 E PRENTICE PL,AURORA,CO,80015,39.6201139356715,-104.769841130655,104,NW,8.19,2.44,
3103,104," Home Office",No,ALICIA,JONES,4232 S GIBRALTAR ST,AURORA,CO,80013,39.6400358755088,-104.756132119792,104,W,7.38,2.17,
3106,104," Home Office",Yes,THERESA,GABRIEL,3921 S NARCISSUS WAY,DENVER,CO,80237,39.6455495762838,-104.906640498868,104,E,17.71,8.4,
3126,104," Home Office",No,AUDRA,ADER,19135 E MILAN CIR,AURORA,CO,80013,39.646105307786,-104.764501510249,104,W,7.68,2.27,
3131,104," Home Office",No,JANE,SEO,6120 S CATHAY CT,AURORA,CO,80016,39.604678759449,-104.767414518933,104,NW,10.67,3.53,
3139,104," Home Office",No,CELINA,CAMPOS,16049 E BERRY DR,AURORA,CO,80015,39.616626120261,-104.801339414336,104,N,6.38,1.9,
3156,104," Consumer",No,PATRICIA,WOODWARD,5442 S ZENO ST,AURORA,CO,80015,39.6174162358021,-104.77380030433,104,NW,6.94,2.17,
3160,104," Corporate",No,MELYSSA,LEHMAN,14531 E RADCLIFF DR,AURORA,CO,80015,39.6379120577627,-104.818960831451,104,E,5.05,1.59,
3176,104," Consumer",No,JOSEFINA,ORTIZ,22191 E ALAMO LN,AURORA,CO,80015,39.6099925833187,-104.72915958076,104,NW,14.35,5.1,
3235,104," Home Office",No,MARSHA,TICE,4362 S EVANSTON CT,AURORA,CO,80015,39.6375147337835,-104.814861459799,104,E,5.69,1.64,
3238,104," Corporate",No,SARA,GONGAWARE,4678 S FLANDERS WAY,AURORA,CO,80015,39.6321187853782,-104.758391681233,104,W,7.39,2.25,
3259,104," Consumer",No,TAMARA,CARLSEN,4476 S JEBEL LN,AURORA,CO,80015,39.6359987096774,-104.750751931765,104,W,8.42,2.66,
3265,104," Corporate",No,APRIL,HAMMOND,19095 E CHENANGO CIR,AURORA,CO,80015,39.6275069301644,-104.765792311494,104,NW,8.11,3.32,
3274,104," Small Business",No,CHRISTINE,SCHILLEREFF,12103 E LOUISIANA AVE,AURORA,CO,80012,39.6930469209697,-104.847140820384,104,SE,16.2,6.42,
3277,104," Small Business",No,SHARON,FREEMAN,5797 S LAREDO CT,AURORA,CO,80015,39.6126387241268,-104.80096076755,104,N,9.05,2.48,
3280,104," Home Office",No,JENNIFER,DAVIS,3752 S ENSENADA ST,AURORA,CO,80013,39.6485209473394,-104.760783627875,104,W,9.07,2.53,
3284,104," Corporate",No,VERA,ELLIS,605 S ALTON WAY,DENVER,CO,80247,39.7048033456383,-104.883428245668,104,SE,24.79,11.31,
3289,104," Corporate",No,MONIQUE,EDDINS,22438 E POLK DR,AURORA,CO,80016,39.60049262655,-104.726189924208,104,NW,14.63,5.15,
3293,104," Corporate",No,TOBI,BENDER,16590 E PRENTICE CIR,AURORA,CO,80015,39.6180602669674,-104.796766134098,104,N,5.93,1.71,
3310,104," Small Business",No,ROSA,AVITIA,15935 E BETHANY PL,AURORA,CO,80013,39.663430885322,-104.802023650506,104,S,7.77,2.48,
3314,104," Small Business",No,ROSE,ROBLES,3921 S ENSENADA CT,AURORA,CO,80013,39.6443776600692,-104.762927365293,104,W,8.49,2.26,
3315,104," Small Business",No,PAT,PHILLIPPS,9360 E CENTER AVE,DENVER,CO,80247,39.7061985696008,-104.878911176425,104,SE,22.31,11,
3320,104," Small Business",No,CLAIRE,KINIRY,16449 E BERRY AVE,AURORA,CO,80015,39.6166325023998,-104.797464554448,104,N,6.91,1.93,
3351,104," Small Business",No,CLARISSA,KENEDY,16973 E ITHACA CIR,AURORA,CO,80013,39.6520911882032,-104.79062810968,104,S,5.19,1.19,
3356,104," Corporate",No,LOUANN,MACALALAG,2005 S TRUCKEE ST,AURORA,CO,80013,39.6803517080718,-104.781089472226,104,S,10.42,3.71,
3359,104," Home Office",Yes,JEAN,ROBERTSON,14720 E KENYON AVE,AURORA,CO,80014,39.6496796439982,-104.816778244667,104,SE,10.13,3.06,
3380,104," Home Office",No,CHRISTINE,SHORT,2020 S MONROE ST,DENVER,CO,80210,39.6797273554979,-104.944811819069,104,E,21.44,12.31,
3381,104," Corporate",No,HELEN,ROMERO,9150 E CENTER AVE,DENVER,CO,80247,39.7065053926512,-104.880972465955,104,SE,22.39,11.03,
3382,104," Corporate",No,LANA,ROGERS,19994 E FLORA PL,AURORA,CO,80013,39.6559311609847,-104.754730177519,104,SW,10.79,3.13,
7,105," Home Office",No,MARISSA,LATTA,12066 E LAKE CIR,ENGLEWOOD,CO,80111,39.6064016372081,-104.849237400256,105,N,21.71,13.58,
9,105," Home Office",No,VIVIAN,GAULDEN,4497 CORNISH WAY,DENVER,CO,80239,39.778242949727,-104.829779947848,105,S,18.17,8.64,
14,105," Small Business",No,KATHLEEN,KIRBACH,2343 S VAUGHN WAY,AURORA,CO,80014,39.6743147430863,-104.835153505675,105,N,5.84,2.52,
24,105," Corporate",No,ROBIN,WALLIN,2855 ADAMS ST,DENVER,CO,80205,39.7576487755102,-104.949018382359,105,SE,25.76,14.5,
25,105," Corporate",No,DEBRA,HARGROVE,1370 S IDALIA ST,AURORA,CO,80017,39.692007526197,-104.806207447951,105,W,9.44,2.26,
29,105," Corporate",No,PATTI,MCDANIEL,1937 S PEORIA ST,AURORA,CO,80014,39.681750935669,-104.847495618679,105,N,5.7,2.06,
36,105," Small Business",No,LEIGH,WALLNER,200 RAMPART WAY,DENVER,CO,80230,39.7227572202326,-104.900624258067,105,SE,14.15,4.63,
60,105," Small Business",No,BARBARA,MONAGHAN,9214 E FLOYD AVE,DENVER,CO,80231,39.6560384528198,-104.881443168081,105,NE,14.28,7.69,
61,105," Small Business",No,GALINA,KOTLYAR,5769 S HANNIBAL WAY,AURORA,CO,80015,39.6123475766694,-104.809583708419,105,N,16.88,8.6,
67,105," Corporate",No,SHERRY,FRITZ,6668 S CHERRY WAY,LITTLETON,CO,80121,39.5957589741945,-104.933826598713,105,NE,20.03,13.08,
84,105," Consumer",No,MARYANN,TOVREA,4765 S WASHINGTON ST,ENGLEWOOD,CO,80113,39.6301249135486,-104.979898053116,105,NE,23.63,13.08,
88,105," Corporate",No,JENNIFER,ACHIAMAA,10550 E JEWELL AVE,AURORA,CO,80012,39.6818895245059,-104.864394868885,105,NE,7.52,2.8,
92,105," Home Office",No,MELISSA,UBALLE,16664 E LOUISIANA DR,AURORA,CO,80017,39.6933620503118,-104.792990417031,105,W,10.35,2.9,
96,105," Home Office",No,NATALIE,WILLMS,57 GARFIELD ST,DENVER,CO,80206,39.7171397720767,-104.94392650027,105,E,20.21,7,
99,105," Consumer",No,SARA,GOCHNOUR,11991 E KEPNER DR,AURORA,CO,80012,39.6980929112664,-104.850225689958,105,E,4.74,1.09,
114,105," Home Office",No,MEGAN,MCKINLEY,2925 EMPORIA ST,DENVER,CO,80238,39.7586763265306,-104.874388385021,105,SE,18.59,7.88,
117,105," Home Office",Yes,JASMIN,GONZALES,37 DEL MAR CIR,AURORA,CO,80011,39.7263701033176,-104.850605696407,105,S,8.64,2.44,
123,105," Home Office",No,CHARMAINE,NELSON,2808 W BAYAUD AVE,DENVER,CO,80219,39.7146820603516,-105.023018131301,105,E,25.47,18.22,
126,105," Consumer",No,ROSALBA,RANGEL,14866 E ALABAMA PL,AURORA,CO,80012,39.6941884542002,-104.814302412893,105,W,6.8,1.76,
141,105," Corporate",No,CAROLE,GOODEN,555 E 10TH AVE,DENVER,CO,80203,39.7321616174635,-104.980378284817,105,E,28.2,16.7,
142,105," Small Business",No,CARRIE,SIPP,1036 S ELKHART WAY,AURORA,CO,80012,39.6986811950463,-104.814570327447,105,W,6.86,1.64,
152,105," Consumer",No,MARY,BELL,3289 S OURAY WAY,AURORA,CO,80013,39.6565559425288,-104.792072950384,105,NW,13.77,5.55,
159,105," Consumer",No,KARA,HENDRICKS,10525 MONTVIEW BLVD,AURORA,CO,80010,39.7475471325916,-104.865466842105,105,SE,15.14,6.57,
163,105," Home Office",No,KIMBERLY,COMPTON,17875 E BERRY DR,AURORA,CO,80015,39.6166723914995,-104.780084013825,105,NW,21.17,9.43,
166,105," Consumer",No,ANNE,TEIGEN,14673 E ATLANTIC DR,AURORA,CO,80014,39.6809221538886,-104.816988913113,105,NW,8.51,3.32,
169,105," Corporate",Yes,SHARON,STOLBERG,1510 S GRANBY ST,AURORA,CO,80012,39.6883482097005,-104.810460709648,105,NW,8.19,2.27,
172,105," Corporate",No,E,SCHMIDT,1128 S VENTURA CIR,AURORA,CO,80017,39.695942870036,-104.776612013435,105,W,11.17,3.68,
177,105," Small Business",No,FRANCES,WALLACE,2758 S RICHFIELD ST,AURORA,CO,80013,39.6662255689152,-104.785931277197,105,NW,13.1,5.03,
194,105," Corporate",No,MAMTA,KHATTER,1161 S SABLE BLVD,AURORA,CO,80012,39.6954935887712,-104.81941971253,105,W,5.15,1.33,
200,105," Home Office",No,HEATHER,WIEDHOLZ,3569 S NUCLA ST,AURORA,CO,80013,39.6519744407844,-104.796102932741,105,NW,13.46,6.98,
204,105," Corporate",No,MARGARET,FLATEN,14001 E MARINA DR,AURORA,CO,80014,39.6640579504842,-104.826057080833,105,N,10.33,3.73,
210,105," Home Office",No,TERESA,MAHONY,4330 S PENNSYLVANIA ST,ENGLEWOOD,CO,80113,39.6380121036785,-104.981774990494,105,NE,24.79,13.51,
216,105," Consumer",No,GERALDINE,ORRIS,2720 E 13TH AVE,DENVER,CO,80206,39.7366608317763,-104.954876856742,105,E,23.83,8.83,
228,105," Small Business",No,TONYA,BELL,481 S KINGSTON CIR,AURORA,CO,80012,39.7074892203419,-104.858878348468,105,SE,7.76,2.07,
256,105," Home Office",No,NANETTE,CHAPMAN,7557 E WARREN CIR,DENVER,CO,80231,39.6784671325916,-104.899836234088,105,NE,16.94,5.43,
259,105," Consumer",Yes,KIMBERLY,SMITH,142 KENTON ST,AURORA,CO,80010,39.7190844578052,-104.86263511103,105,SE,9.11,2.47,
266,105," Corporate",No,MEGHAN,CARR,8965 E FLORIDA AVE,DENVER,CO,80247,39.6894371325917,-104.883765714286,105,E,8.53,3.2,
269,105," Home Office",No,ALYSHA,COOKE,5656 S HELENA CT,AURORA,CO,80015,39.6147373149184,-104.80696794369,105,N,17.03,8.44,
270,105," Small Business",No,TOLOGIA,LAFAELE,862 S CHAMBERS RD,AURORA,CO,80017,39.7027037434763,-104.809680375287,105,W,7.49,2.31,
307,105," Consumer",No,GLORIA,SMITH,14737 E 11TH AVE,AURORA,CO,80011,39.7325820677692,-104.815708583415,105,SW,13.12,4.09,
310,105," Consumer",No,MALIA,JOHNSON,795 MONACO PKWY,DENVER,CO,80220,39.72918,-104.912968308676,105,SE,16.06,6.09,
321,105," Consumer",No,AUDREY,BRANDON,9633 E 5TH AVE,DENVER,CO,80230,39.7222482792354,-104.876712906915,105,SE,10.66,3.56,
331,105," Home Office",No,KRISTEN,MORROW,15700 E JAMISON DR,ENGLEWOOD,CO,80112,39.5787341274358,-104.806737399005,105,N,20.51,11.4,
343,105," Corporate",No,LANESE,HORTON,8350 E YALE AVE,DENVER,CO,80231,39.6685630370949,-104.89159444275,105,NE,16.73,5.26,
350,105," Home Office",No,VANESSA,LUNA,3081 BILLINGS ST,AURORA,CO,80011,39.7591578204805,-104.823160450782,105,S,14.17,5.71,
351,105," Home Office",Yes,ROSIO,VASQUEZ,11973 E FORD DR,AURORA,CO,80012,39.6994599691924,-104.849197307978,105,E,4.59,1.06,
363,105," Small Business",No,KIMBERLY,CRANE,704 HONEYSUCKLE PL,LITTLETON,CO,80126,39.5593434775862,-104.979632725309,105,NE,26.04,20.77,
380,105," Corporate",No,K,ELLIOTT,9201 E MISSISSIPPI AVE,DENVER,CO,80247,39.6967771325916,-104.880053235294,105,E,7.05,2.67,
403,105," Small Business",No,MARIA,SOLIS,13778 E 4TH AVE,AURORA,CO,80011,39.7226228674084,-104.826737272727,105,S,8.4,2.34,
408,105," Corporate",No,EVELYN,GARCIA,17870 E BALTIC PL,AURORA,CO,80013,39.6754765050202,-104.777531112203,105,NW,13.67,5.41,
413,105," Consumer",Yes,ELSA,GARCIA,13602 E DAKOTA PL,AURORA,CO,80012,39.7069014469371,-104.832160508826,105,SW,5.18,1.24,
417,105," Small Business",No,RAYETTA,JOHNSON,11524 E KENTUCKY PL,AURORA,CO,80012,39.7008028674084,-104.85501540787,105,E,4.14,1.44,
426,105," Corporate",No,MATHEO,BRADY,423 TUCSON ST,AURORA,CO,80011,39.722429242198,-104.836569220645,105,S,9.17,2.67,
456,105," Corporate",No,MARGRET,MCDONALD,2075 POTOMAC ST,AURORA,CO,80011,39.7484366348669,-104.826259205735,105,S,11.02,4.69,
458,105," Home Office",No,ANGELA,SOLIS,9959 E PEAKVIEW AVE,ENGLEWOOD,CO,80111,39.5979943084089,-104.874051496882,105,N,17.35,11.46,
471,105," Consumer",No,PAULA,HAZARD,7600 E CALEY AVE,ENGLEWOOD,CO,80111,39.6020728674084,-104.90087,105,NE,15.13,10.31,
476,105," Small Business",No,LYNN,OTTO,7420 E QUINCY AVE,DENVER,CO,80237,39.6384728674084,-104.902140412371,105,NE,11.45,7.61,
478,105," Small Business",Yes,GLORIA,ELDER,11933 E FORD DR,AURORA,CO,80012,39.6988660682248,-104.849609063487,105,E,4.47,1.01,
483,105," Corporate",Yes,VICKEY,HOWELL,12801 E KANSAS PL,AURORA,CO,80012,39.6949171311084,-104.840560828922,105,NE,2.47,0.55,
496,105," Small Business",No,CAROLYN,BUCHENAU,375 S URSULA WAY,AURORA,CO,80012,39.7082254648421,-104.838211535479,105,S,3.01,0.72,
515,105," Consumer",No,RB,GRIPS,2898 S RICHFIELD ST,AURORA,CO,80013,39.6630719472969,-104.786932169421,105,NW,13.92,5.25,
533,105," Corporate",No,DORENE,ZELLER,14261 E 1ST DR,AURORA,CO,80011,39.7173406367742,-104.822438892996,105,SW,10.57,2.68,
547,105," Corporate",No,ROSA,HOLT,1410 MOLINE ST,AURORA,CO,80010,39.7384788385074,-104.853908358425,105,S,14.48,3.74,
551,105," Corporate",No,LORRISSA,HOLDREDGE,1819 S IDALIA ST,AURORA,CO,80017,39.6838719190335,-104.806723823599,105,NW,9.8,2.91,
565,105," Corporate",Yes,ERGEAT,BAHATA,12978 E OHIO AVE,AURORA,CO,80012,39.700547718452,-104.838189000828,105,S,1.98,0.31,
569,105," Consumer",No,EVE,TUCKER,2131 S QUENTIN WAY,AURORA,CO,80014,39.6776800585484,-104.843507414535,105,N,7.12,2.2,
570,105," Consumer",No,SAMANTHA,GRAVES,10693 E EXPOSITION AVE,AURORA,CO,80012,39.7039457926251,-104.863667975531,105,E,6.22,2.05,
577,105," Corporate",No,QUIEN,CHIANG,2165 S WACO CT,AURORA,CO,80013,39.678085967153,-104.776384473024,105,NW,14.52,5.39,
582,105," Corporate",No,GLENDA,DOUSSET,15464 E FORD CIR,AURORA,CO,80017,39.6988927481781,-104.807235917379,105,W,7.6,1.99,
589,105," Corporate",No,KAREN,MILLER,432 TOLEDO ST,AURORA,CO,80011,39.7225588663258,-104.834076879651,105,S,9.21,2.6,
599,105," Corporate",No,ADELE,HALLMAN,8060 E GIRARD AVE,DENVER,CO,80231,39.6543328674084,-104.89468,105,NE,13.53,7.77,
603,105," Home Office",No,JANE,MONTGOMERY,1509 S MACON ST,AURORA,CO,80012,39.6890659916052,-104.856172191511,105,NE,7.15,1.95,
607,105," Corporate",Yes,MARGARETE,MCEAHERN,6685 E ARIZONA AVE,DENVER,CO,80224,39.6954433804053,-104.910545247724,105,E,15.49,5.1,
629,105," Small Business",Yes,BRENDA,BALDERAS,931 S TROY ST,AURORA,CO,80012,39.6998341554899,-104.840774925622,105,E,0.85,0.24,
633,105," Small Business",No,JESSICA,ELLIS,7364 E 10TH AVE,DENVER,CO,80230,39.7311836102372,-104.902164119189,105,SE,15.61,5.87,
639,105," Consumer",No,MARIA,BORBON,842 S CHAMBERS RD,AURORA,CO,80017,39.7023092990319,-104.809677598528,105,W,7.44,2.29,
683,105," Small Business",No,JOANN,BAUER,10895 E COLORADO DR,AURORA,CO,80012,39.6844271325916,-104.860283651827,105,NE,7.96,2.25,
685,105," Small Business",No,RIE,KENKEL,1342 S RACE ST,DENVER,CO,80210,39.6921835280872,-104.963866075356,105,E,17.51,13.23,
686,105," Small Business",No,ALLA,PODNOSOVA,19573 E MILAN CIR,AURORA,CO,80013,39.6458585912426,-104.760996640608,105,NW,20,7.97,
695,105," Small Business",No,KELLEY,SULLIVAN,13252 E VIRGINIA PL,AURORA,CO,80012,39.7030928674084,-104.835379323364,105,SW,3.75,0.58,
741,105," Consumer",No,MARIA,ZEPEDA,13792 E 13TH CIR,AURORA,CO,80011,39.7364639993023,-104.827974407498,105,S,12.46,4.18,
745,105," Consumer",Yes,DIAN,MITEV,11490 E VIRGINIA DR,AURORA,CO,80012,39.7065156469369,-104.855195775083,105,SE,5.21,1.82,
772,105," Small Business",No,ILA,MCCARTHY,3943 S BOSTON ST,DENVER,CO,80237,39.6438991130555,-104.880529011254,105,NE,12.05,6.79,
782,105," Small Business",No,JANETTE,BEALS,14323 E 1ST DR,AURORA,CO,80011,39.7185771325916,-104.822147847572,105,SW,10.73,2.69,
788,105," Home Office",No,LETICIA,JURADO,9986 E ARIZONA DR,DENVER,CO,80247,39.6951433531713,-104.871400333747,105,E,11.16,2.75,
807,105," Small Business",No,KRISTA,NELSON,1880 ARAPAHOE ST,DENVER,CO,80202,39.7504113322256,-104.992106829654,105,SE,31.14,20.37,
811,105," Corporate",No,MERRY,GREER,12540 E WARREN DR,AURORA,CO,80014,39.6755482009647,-104.842190876569,105,N,6.91,2.91,
835,105," Corporate",No,JENNIFER,ODEGARD,16086 E ELDORADO PL,AURORA,CO,80013,39.6576442499266,-104.800287153527,105,NW,12.49,5.08,
838,105," Consumer",Yes,MARIA,GARCIA-ANAYA,12151 E MEXICO AVE,AURORA,CO,80012,39.6858218066685,-104.846705540194,105,NE,4.75,1.66,
841,105," Corporate",No,ALDABA,GUILLERMO,1974 MACON ST,AURORA,CO,80010,39.7471893911182,-104.855031644724,105,S,16.12,6.02,
846,105," Corporate",No,BRANDY,ORVIDAHL,12764 E ASBURY CIR,AURORA,CO,80014,39.6786725532196,-104.838161873956,105,N,8.43,3,
857,105," Small Business",No,MICHELLE,MOE,700 S OURAY ST,AURORA,CO,80017,39.7036571325916,-104.79542,105,W,11.13,3.22,
871,105," Home Office",No,DEBBIE,SCHMALJOHN,1607 S IRONTON ST,AURORA,CO,80012,39.6873163609898,-104.863550296861,105,NE,7.66,2.7,
881,105," Small Business",No,SONIA,WEBERS,11996 E CORNELL CIR,AURORA,CO,80014,39.6617266415756,-104.849154950826,105,N,7.29,4.09,
889,105," Home Office",No,TASHANNA,FINNING,7000 E 75TH AVE,COMMERCE CITY,CO,80022,39.8329520261531,-104.906790169114,105,S,27.36,15.43,
895,105," Corporate",No,MARY,PLUME,1851 S NORFOLK ST,AURORA,CO,80017,39.6834777501503,-104.796323980542,105,NW,11.98,3.52,
896,105," Corporate",No,ADRIANA,ALCALDE,5475 S TIBET ST,AURORA,CO,80015,39.6168421116507,-104.726191983242,105,NW,29.18,13.11,
901,105," Consumer",No,DONITA,SMUTZER,1496 S ASH ST,DENVER,CO,80222,39.6893676964026,-104.938212000992,105,E,15.72,11.76,
904,105," Consumer",No,DENISE,MINISH,12695 E PACIFIC CIR,AURORA,CO,80014,39.6788016663393,-104.840502203158,105,N,8.93,2.38,
924,105," Small Business",No,KYUNG,YUN,1651 S IDALIA CIR,AURORA,CO,80017,39.6868324097728,-104.805878317234,105,NW,9.83,2.92,
928,105," Small Business",No,BERNADINE,QUINTANA,15713 E COLORADO AVE,AURORA,CO,80017,39.6848541804247,-104.804841724511,105,NW,9.72,2.98,
932,105," Small Business",No,LAREN,BAKER,951 S WILLIAMS ST,DENVER,CO,80209,39.6992993232485,-104.966518597053,105,E,20.99,13.83,
948,105," Home Office",No,MICHELLE,MILLER,11036 E LOUISIANA PL,AURORA,CO,80012,39.6935589431767,-104.859030851412,105,E,6.24,1.62,
954,105," Small Business",No,ERICA,HOPKINS,1924 S NEWARK WAY,AURORA,CO,80014,39.6812600782959,-104.853596458148,105,NE,7.09,2.13,
964,105," Home Office",No,GERRI,WITKAY,2228 S LIMA CT,AURORA,CO,80014,39.6755457141013,-104.855884696665,105,NE,9.8,2.82,
965,105," Consumer",No,LINDA,SHORT,2325 S LINDEN CT,DENVER,CO,80222,39.6743942857143,-104.915398167174,105,NE,18.18,11.22,
970,105," Consumer",Yes,CHIRAWAN,CHITTIVEJ,3834 S YOSEMITE ST,DENVER,CO,80237,39.6471137731298,-104.884730268661,105,NE,9.4,6.75,
975,105," Corporate",No,STEPHANIE,SARSFIELD,446 S NOME WAY,AURORA,CO,80012,39.7073586333731,-104.853150081361,105,SE,6.48,1.79,
990,105," Corporate",No,VANIA,BRUMLEY,12668 E EVANS CIR,AURORA,CO,80014,39.6769757833365,-104.840898173833,105,N,7.17,2.82,
993,105," Small Business",No,PATRICIA,CUTSHALL,966 S LOGAN ST,DENVER,CO,80209,39.6990471698796,-104.982597075614,105,E,18.49,13.93,
1010,105," Home Office",No,ZAREFA,HAMMAD,1651 BISCAY CIR,AURORA,CO,80011,39.7422838946285,-104.768306863438,105,SW,18.52,7.5,
1015,105," Home Office",No,MICHELE,MUNSEY,8300 FAIRMOUNT DR,DENVER,CO,80247,39.7085323932524,-104.892727980851,105,E,9.92,3.45,
1020,105," Small Business",No,DEANNE,BADER,8060 E GIRARD AVE,DENVER,CO,80231,39.6543328674084,-104.89468,105,NE,13.53,7.77,
1028,105," Small Business",No,MARIA,RAMIREZ,4550 E JEWELL AVE,DENVER,CO,80222,39.6819427572853,-104.93438108478,105,E,15.69,11.16,
1036,105," Home Office",No,KAREN,PERRAULT,18796 E BALTIC PL,AURORA,CO,80013,39.6787508689404,-104.770076476994,105,W,14.66,5.68,
1047,105," Home Office",Yes,SIRENE,MARQUISS,12168 E EXPOSITION DR,AURORA,CO,80012,39.7039328674084,-104.845635025899,105,SE,3.96,0.69,
1058,105," Small Business",Yes,NORMA,GOODELL,1282 S TROY ST,AURORA,CO,80012,39.6925117375253,-104.841014243933,105,N,4.1,0.75,
1060,105," Small Business",Yes,CHRISTINE,TRIANTOS,232 N BILOXI WAY,AURORA,CO,80018,39.7205904498484,-104.711034539476,105,W,23.99,11.45,
1077,105," Corporate",No,RAUNCE,SCOTT,1094 OURAY ST,AURORA,CO,80011,39.7328461269364,-104.791811498204,105,SW,13.27,5.21,
1081,105," Corporate",No,P,PATTON,1270 MARION ST,DENVER,CO,80218,39.7364054365833,-104.971637463101,105,E,29.31,9.89,
1107,105," Small Business",No,TIFFANY,ARMSTRONG,6542 OLIVE ST,COMMERCE CITY,CO,80022,39.815526331318,-104.906841299051,105,SE,22.92,13.18,
1113,105," Corporate",Yes,ANNETTE,STEWART,274 QUARI ST,AURORA,CO,80011,39.7206183887898,-104.846525818966,105,S,7.79,1.96,
1115,105," Consumer",No,MARCELLA,MASCARENAS,16591 E VILLANOVA PL,AURORA,CO,80013,39.6689442548768,-104.794900547305,105,NW,12.41,4.85,
1127,105," Consumer",Yes,JOY,MARSHALL,1647 S WHEELING CIR,AURORA,CO,80012,39.6867429526288,-104.834239669525,105,N,6.39,1.46,
1138,105," Home Office",No,CINDY,MOSTEK,2782 S MACON CIR,AURORA,CO,80014,39.66638,-104.855941853493,105,NE,10.77,4.96,
1149,105," Corporate",No,APRIL,JOHNSON,14439 E 1ST DR,AURORA,CO,80011,39.7179670567908,-104.820138705806,105,SW,9.56,3.77,
1152,105," Corporate",No,MARIAN,FISHER,239 S REVERE ST,AURORA,CO,80012,39.7120858916475,-104.838792137354,105,S,5.46,1.27,
1156,105," Consumer",No,SOCKY,LERNER,3921 S CARSON ST,AURORA,CO,80014,39.6453171062377,-104.822256508667,105,N,15.29,6.86,
1162,105," Corporate",No,I,UWALAKA,1235 DALLAS ST,AURORA,CO,80010,39.7352779591837,-104.87660832445,105,SE,15.67,4.66,
1168,105," Corporate",No,MAGGIE,PARKER,14211 E 22ND PL,AURORA,CO,80011,39.7506993772222,-104.822592671616,105,S,13.33,5.17,
1180,105," Home Office",No,JULIE,DALEBOUT,3965 S WILLOW WAY,DENVER,CO,80237,39.6438873988101,-104.886835763887,105,NE,10.16,6.71,
1188,105," Consumer",No,THANH,LACUONG,1530 S JOLIET ST,AURORA,CO,80012,39.6881626714822,-104.861598590056,105,NE,7.63,2.19,
1197,105," Small Business",No,TAMMI,FLANAGAN,1485 S IDALIA ST,AURORA,CO,80017,39.6897433872798,-104.806798443997,105,NW,10.03,2.67,
1203,105," Small Business",No,KATIE,FOLTZ,23517 E SARATOGA CIR,AURORA,CO,80016,39.6283029674364,-104.714168601147,105,NW,24.67,12.11,
1225,105," Small Business",No,FRANCES,GABALDON,1622 S SALIDA WAY,AURORA,CO,80017,39.688345348175,-104.78378591711,105,W,13.74,4.36,
1227,105," Small Business",No,KIMHUYEN,HOANG,6680 E NEVADA PL,DENVER,CO,80224,39.7095528674084,-104.909974489796,105,E,14.19,4.96,
1278,105," Corporate",No,HEATHER,RUTHERFORD,3750 S YAMPA ST,AURORA,CO,80013,39.6478088974516,-104.773398511267,105,NW,17.62,7.14,
1280,105," Corporate",Yes,SANDRA,BECKLEY,3286 S HELENA ST,AURORA,CO,80013,39.6575865294165,-104.80812187616,105,NW,10.95,4.61,
1281,105," Small Business",Yes,DORIS,HARRIS,9300 E CENTER AVE,DENVER,CO,80247,39.7064245246809,-104.879504531604,105,E,10.16,3.2,
1307,105," Small Business",No,DOROTHY,PHILLIPS,5582 E COLORADO AVE,DENVER,CO,80222,39.684322465913,-104.922376245471,105,E,16.02,11.71,
1323,105," Small Business",No,EUNICES,LYNCH,15746 E CENTER AVE,AURORA,CO,80017,39.7051487973555,-104.804395100523,105,W,12.47,3.65,
